Name			Studentid	Sex	Level	Money_stu	Money_credit
Qiao_Ming		2012011642	female	four	243.49		598.90	
Yan_HanXin		2012011643	female	four	183.99		4618.82	
Zhang_Xiang		2012011644	female	four	389.66		3338.81	
Zeng_ZongZhe		2012011645	male	four	28.98		1815.70	
Hua_Qing		2012011646	male	four	375.01		1050.70	
Lin_Yi			2012011647	female	four	216.27		6341.53	
Yao_ShenShan		2012011648	male	four	430.93		789.44	
Sui_QingFan		2012011649	male	four	247.49		885.07	
Shi_XinYa		2012011650	female	four	410.21		1348.45	
Ma_Qu			2012011651	male	four	121.25		981.31	
Wen_YingDi		2012011652	female	four	259.10		929.61	
Liang_HanYi		2012011653	male	four	492.56		6149.98	
Dai_AnYun		2012011654	male	four	282.69		5557.03	
Miao_YangMin		2012011655	male	four	499.64		2538.03	
Cui_RanTian		2012011656	male	four	68.02		1132.32	
Wan_Wei			2012011657	female	three	136.29		3626.53	
Hu_Zhong		2012011658	male	four	168.19		4126.57	
Yang_Yun		2012011659	male	four	149.31		2878.29	
Ma_QianFu		2012011660	male	four	136.74		5167.74	
Long_Shun		2012011661	male	four	110.75		3713.77	
Xiao_ShengXuan		2012011662	female	four	151.80		2411.76	
Lin_ZhiShen		2012011663	male	four	46.96		2867.81	
Yang_Xin		2012011664	male	four	230.90		5419.68	
Wang_Kai		2012011665	male	four	425.62		2838.58	
Lu_Shun			2012011666	male	four	151.07		5180.11	
Qin_Kun			2012011667	male	four	160.19		5409.19	
Pan_Yuan		2012011668	female	four	382.41		4617.86	
Guan_Hang		2012011669	female	four	250.90		2700.68	
Long_DongShun		2012011670	male	three	483.75		2953.26	
Jiang_Lei		2012011671	male	four	136.16		2857.14	
Fu_GuangWang		2012011672	male	four	452.43		6183.15	
Ren_FeiZhi		2012011673	female	four	490.71		617.68	
Wan_WeiMing		2012011674	male	four	111.97		2120.18	
Pan_Xin			2012011675	male	four	119.36		4951.09	
Yu_Xin			2012011676	male	four	94.26		5513.30	
Ma_LiDan		2012011677	male	four	370.80		4663.53	
Yang_ShaoJian		2012011678	male	three	356.22		5983.78	
Du_YuanLi		2012011679	female	four	133.27		4351.27	
Gu_Wang			2012011680	male	four	404.50		3947.39	
Lv_Tong			2012011681	male	four	94.19		2330.50	
Zhou_Ran		2012011682	male	four	273.32		1692.82	
Le_ShuZhi		2012011683	female	four	496.52		5013.59	
Du_Xuan			2012011684	male	four	99.18		3759.57	
Su_ShenLing		2012011685	male	four	323.89		5899.48	
Ding_QiYao		2012011686	male	four	9.68		1068.92	
Li_LinWei		2012011687	male	four	206.72		822.14	
Tang_Yu			2012011688	male	four	380.36		4369.59	
Shao_Hao		2012011689	male	four	223.05		3404.85	
Zhang_JieLu		2012011690	male	three	279.37		2468.53	
Shi_Xiang		2012011691	male	four	345.97		610.01	
Mu_BoSong		2012011692	male	four	4.49		2431.36	
Cui_You			2012011693	male	four	38.99		4024.16	
Xiao_Yu			2012011694	male	four	452.92		4450.67	
Luo_GuangJing		2012011695	male	four	71.00		2475.10	
Gu_LiuJiao		2012011696	female	three	370.17		1723.01	
Shao_Long		2012011697	male	four	59.64		5321.90	
Hu_FuYun		2012011698	male	four	60.24		5391.58	
Lv_Zhe			2012011699	female	four	145.95		692.00	
Du_AnXiong		2012011700	male	four	433.88		2550.93	
Su_ZiYou		2012011701	female	four	29.24		1226.98	
Shi_XuDa		2012011702	male	four	422.77		2902.19	
Gong_Qian		2012011703	male	four	269.02		842.45	
Hu_ZuYue		2012011704	female	four	473.70		2948.54	
Xiao_HengTao		2012011705	female	four	203.50		4763.55	
Wan_XingJun		2012011706	female	four	446.91		4851.39	
Du_Qian			2012011707	male	four	150.16		3605.30	
Ying_Wen		2012011708	female	four	411.83		5891.77	
Cai_Qing		2012011709	female	four	157.63		1847.52	
Cheng_Ling		2012011710	female	four	314.18		5679.52	
Tang_Qi			2012011711	male	four	335.65		5064.13	
Xu_ZiGuang		2012011712	male	four	214.48		2262.40	
Dai_WeiSong		2012011713	male	four	301.50		1704.51	
Long_Shao		2012011714	male	four	123.91		2962.30	
Wu_Nan			2012011715	male	four	391.93		6038.20	
Wang_YuanHan		2012011716	male	four	250.99		2138.08	
Song_Dong		2012011717	male	four	209.44		2703.35	
Liu_KunLei		2012011718	male	four	27.39		4004.38	
Zeng_YuanTao		2012011719	female	four	83.43		5235.94	
Cui_Xu			2012011720	female	four	171.40		6300.09	
Sui_XianBing		2012011721	male	four	427.24		4353.91	
ZhuKe_Bang		2012011722	male	four	490.76		1084.94	
Ma_Zhi			2012011723	male	four	204.86		1060.44	
Ying_Jiao		2012011724	male	four	428.46		2680.52	
Song_YaXing		2012011725	male	four	196.70		3145.03	
Liu_LinShu		2012011726	female	four	462.29		1581.93	
Lin_Nan			2012011727	male	four	131.27		1989.86	
Miao_NanZhi		2012011728	female	four	113.88		3255.42	
Sui_Wuo			2012011729	female	four	174.52		2809.22	
Chang_Xin		2012011730	female	four	497.97		653.64	
Wang_Zu			2012011731	male	four	27.78		1992.23	
Deng_Xin		2012011732	female	four	174.35		3077.39	
Zou_Heng		2012011733	male	four	216.53		6329.27	
Xu_Shan			2012011734	male	four	410.82		6214.10	
Fan_HangXuan		2012011735	female	four	452.96		2517.88	
Cheng_Han		2012011736	male	four	239.48		5318.22	
Hu_XiangYuan		2012011737	male	four	7.25		2425.79	
Wen_DaXu		2012011738	female	four	274.13		4200.80	
Chen_Chong		2012011739	male	four	492.77		1339.77	
Xiao_JieTing		2012011740	male	four	11.40		4058.39	
Wang_JieKai		2012011741	female	four	455.01		2394.98	
Pan_Chong		2012011742	female	four	99.69		2191.47	
ZhuKe_CanZi		2012011743	male	four	395.16		5111.71	
Gao_Long		2012011744	female	four	458.11		1795.18	
Dai_XiZhi		2012011745	male	four	58.98		1807.70	
Song_Quan		2012011746	male	four	140.58		4478.03	
Dai_XiuZheng		2012011747	female	four	407.19		508.93	
He_KunGong		2012011748	female	four	142.00		2836.16	
Wen_Yu			2012011749	male	four	134.65		6048.18	
Luo_ShunKai		2012011750	female	four	67.19		4464.27	
Shi_Yuan		2012011751	male	four	396.29		2683.79	
Qin_Zheng		2012011752	male	four	336.39		5084.80	
Jia_Zi			2012011753	male	four	482.68		2798.90	
Lu_FanMao		2012011754	male	four	352.96		3214.79	
Jin_TianHan		2012011755	male	four	383.45		5488.31	
Hua_XingGuang		2012011756	male	four	57.07		953.06	
Song_SiLong		2012011757	male	four	209.45		3641.57	
Jia_ChuanYu		2012011758	male	four	198.43		5172.07	
Hua_Qi			2012011759	male	four	382.35		2042.15	
Chang_Guo		2012011760	male	four	59.20		5092.99	
Yang_Rui		2012011761	male	three	306.67		1847.25	
Ying_QingAn		2012011762	female	four	302.09		1122.95	
Ding_AnGong		2012011763	male	four	251.05		4276.89	
Cheng_Qi		2012011764	male	four	359.92		901.20	
Xiao_JieYun		2012011765	male	four	211.99		5288.71	
Dai_MinBing		2012011766	male	four	165.83		2351.78	
Yu_YiFang		2012011767	male	four	113.86		4184.94	
Sui_FangJia		2012011768	female	four	78.46		673.73	
Kang_NiYu		2012011769	male	four	59.44		5766.14	
Shi_GuangPeng		2012011770	male	four	285.10		1175.18	
Fan_YouZhen		2012011771	male	four	194.04		5051.79	
Shao_MingZong		2012011772	female	four	432.92		2574.14	
Zhao_An			2012011773	male	four	182.77		3003.06	
Le_XiongTing		2012011774	female	four	113.96		4327.09	
Du_Ya			2012011775	male	four	73.04		1913.80	
Cui_ZuLu		2012011776	male	four	33.87		6455.96	
Wang_Qi			2012011777	male	four	442.74		2214.93	
Yang_YuDong		2012011778	male	four	225.34		3400.82	
Qiao_Jiao		2012011779	female	four	10.82		3569.29	
Deng_Hao		2012011780	male	four	143.91		1607.55	
Fu_Lin			2012011781	male	four	159.50		1271.81	
Cai_RanDa		2012011782	male	four	473.64		4264.94	
Du_Tian			2012011783	male	four	350.64		2295.82	
Qiao_YueZhi		2012011784	male	four	217.01		5718.57	
Ren_Nan			2012011785	male	four	134.62		3043.02	
Lin_Qi			2012011786	male	four	454.94		3683.03	
Yang_Guang		2012011787	male	four	334.34		5389.37	
Dai_Xiong		2012011788	female	four	301.18		5983.15	
Shao_SongFu		2012011789	female	four	419.67		4953.92	
Fan_Xin			2012011790	female	four	90.08		3772.60	
Shi_YuanXuan		2012011791	male	four	325.22		3188.23	
Shi_Xin			2012011792	male	four	351.06		958.24	
Shi_Wei			2012011793	male	four	126.49		861.93	
Ren_Han			2012011794	male	four	127.19		1981.71	
Luo_Yu			2012011795	male	four	85.63		2478.71	
Ma_Min			2012011796	female	four	482.89		5005.97	
Ren_Tao			2012011797	male	four	7.59		6402.54	
Jiang_Yao		2012011798	female	four	102.50		5548.01	
Ma_Jia			2012011799	female	four	442.83		715.72	
Wang_YaoZe		2012011800	male	four	388.09		5863.56	
Hua_YangDong		2012011801	male	four	497.28		2079.22	
Dai_TianLe		2012011802	male	four	8.55		5841.54	
Chang_Ran		2012011803	female	four	38.54		2630.18	
Lu_QingTian		2012011804	male	four	455.98		628.97	
Shi_GongHe		2012011805	male	four	115.38		1611.16	
Lin_Wei			2012011806	female	four	474.27		4001.80	
Mu_Yuan			2012011807	male	four	267.25		3632.28	
Zhao_Zi			2012011808	male	four	330.71		5185.96	
Su_Ni			2012011809	male	four	440.09		5665.20	
Guan_Zhi		2012011810	female	four	155.23		3380.00	
Shi_FeiWen		2012011811	male	three	1.61		6474.36	
Tang_Chu		2012011812	male	four	423.39		1844.91	
Wan_YangXuan		2012011813	male	four	318.14		1961.27	
Yang_YaShan		2012011814	male	four	139.83		5944.97	
Kang_XianZhen		2012011815	female	four	73.99		2007.63	
Song_DiLi		2012011816	female	four	124.99		4472.15	
Miao_HeGan		2012011817	female	four	13.91		3825.83	
Lin_MaoLe		2012011818	female	four	22.66		5972.98	
Long_Liu		2012011819	male	four	141.98		3415.98	
Zeng_MingYing		2012011820	female	four	170.23		1390.81	
Ding_NanZhi		2012011821	male	four	68.08		578.86	
Gao_Gao			2012011822	male	four	290.46		4855.35	
Ying_XuanTao		2012011823	female	three	378.94		4499.13	
Xiao_ChongBing		2012011824	male	four	495.09		4065.27	
ZhuKe_XiLin		2012011825	male	four	358.43		1527.92	
Ma_DanYing		2012011826	female	four	25.15		2971.14	
Shi_Lei			2012011827	male	four	474.66		2026.50	
Ma_BangYe		2012011828	male	four	482.88		2452.16	
Sui_Xi			2012011829	male	four	421.27		4182.83	
Song_Yu			2012011830	male	four	308.45		4780.37	
Du_Yuan			2012011831	male	four	313.76		3563.90	
Deng_ChenLong		2012011832	male	four	41.65		1589.92	
Cui_Chu			2012011833	male	four	11.72		3744.60	
Kang_QuanSong		2012011834	male	four	21.64		1739.88	
Shi_Peng		2012011835	male	four	114.65		3448.79	
Li_ShenDan		2012011836	male	four	147.33		1981.54	
Yang_XinBang		2012011837	female	four	334.20		5058.53	
Xu_Li			2012011838	female	four	433.25		2620.88	
Qin_An			2012011839	male	four	226.18		5407.04	
Zeng_YueKun		2012011840	male	four	354.30		3561.12	
Shao_Gan		2012011841	male	four	292.50		5810.05	
Liang_ChuFan		2012011842	female	four	239.10		4149.42	
Deng_QuNi		2012011843	male	four	151.08		2265.34	
Shi_Zu			2012011844	female	four	221.97		6144.81	
Lv_YiFu			2012011845	female	four	402.17		3985.50	
Jia_FuTian		2012011846	male	four	417.99		1188.94	
Zhou_Kun		2012011847	male	four	384.68		2282.87	
Long_RuiXuan		2012011848	male	four	349.69		3301.53	
Shi_Chen		2012011849	female	four	195.75		2435.58	
Qin_Mao			2012011850	female	four	0.91		2866.60	
Guan_Zhong		2012011851	male	four	432.90		4712.97	
Mei_Peng		2012011852	male	four	480.00		2385.64	
Su_MaoHan		2012011853	male	four	236.10		1689.59	
Zhou_ChongTong		2012011854	female	four	324.18		5306.30	
Le_Li			2012011855	male	four	335.68		589.71	
Fu_Li			2012011856	male	four	213.68		6350.77	
Cai_YueSi		2012011857	male	four	275.98		5771.04	
Gao_Qi			2012011858	male	four	217.12		1313.15	
Mei_Xiong		2012011859	male	four	216.19		4383.44	
Cui_Yu			2012011860	male	four	255.86		5208.79	
Zhang_Yao		2012011861	male	four	45.50		3706.05	
Dai_Yuan		2012011862	male	four	163.31		6201.42	
Ying_Zu			2012011863	female	four	84.57		3720.11	
Hu_Da			2012011864	female	four	254.38		6402.81	
Cui_XiongShao		2012011865	female	four	227.94		807.26	
Liu_DongChu		2012011866	male	four	350.84		1002.99	
Shi_LingYun		2012011867	female	four	60.47		4034.09	
Liu_Yuan		2012011868	male	four	439.19		5430.86	
Li_Yi			2012011869	female	four	91.27		632.60	
Zhang_QiNi		2012011870	female	four	422.13		2767.87	
Chu_Yuan		2012011871	male	four	304.79		686.62	
Ye_NanWen		2012011872	female	four	472.44		544.39	
Miao_HengMing		2012011873	male	four	486.97		3430.81	
Zhou_Hao		2012011874	female	four	109.64		4047.89	
Shi_ZongLi		2012011875	male	four	26.48		5206.64	
Lin_ZhuWang		2012011876	male	four	471.66		755.38	
Shi_TianMao		2012011877	male	four	391.25		518.87	
Dai_WeiWei		2012011878	male	four	125.46		3731.60	
Liang_ZhuZhi		2012011879	male	four	214.56		1013.92	
Lv_JiaoWei		2012011880	female	four	143.66		1494.38	
Wang_BoRan		2012011881	male	four	182.30		3842.17	
Sui_Zhi			2012011882	female	four	438.39		2959.25	
Xu_YuYa			2012011883	female	four	453.60		5869.61	
Ma_YuanDa		2012011884	male	four	58.47		3964.90	
Long_TaoYuan		2012011885	male	four	287.26		5447.02	
Wu_KunBo		2012011886	female	four	357.46		6040.96	
Ren_Fang		2012011887	female	four	363.67		5518.24	
Guan_XiQi		2012011888	female	four	494.58		2293.16	
Zeng_XinLong		2012011889	male	four	476.49		5735.33	
Shi_ShuHe		2012011890	male	four	321.05		3240.41	
Shi_Kai			2012011891	female	four	116.18		2687.28	
Fu_Li			2012011892	male	four	94.38		4191.52	
Zou_HanDong		2012011893	male	four	120.15		1574.33	
Qiao_Tao		2012011894	male	four	421.43		3736.05	
Song_Xing		2012011895	male	four	201.36		3346.35	
Yao_Zhe			2012011896	male	four	306.93		2353.30	
Miao_Shao		2012011897	male	four	480.06		6067.03	
Luo_Wuo			2012011898	female	four	94.29		4524.09	
Liu_Xiu			2012011899	male	four	381.97		2575.13	
Shi_YueXiu		2012011900	male	four	16.37		5391.27	
Jin_An			2012011901	male	four	219.59		1786.73	
Gao_PingChong		2012011902	female	four	402.56		4228.38	
Pan_Min			2012011903	male	four	364.01		2459.66	
Song_LongHe		2012011904	male	four	178.24		945.72	
Cheng_YueChong		2012011905	male	four	255.26		3262.96	
Yan_Jing		2012011906	female	four	466.70		2137.09	
Jia_Lin			2012011907	male	four	51.96		6273.48	
Xiao_ZhengBang		2012011908	male	four	386.78		4382.70	
Shi_You			2012011909	female	four	337.00		3995.65	
Pan_YuanFang		2012011910	male	four	16.27		2647.81	
Fu_XiongYu		2012011911	male	four	317.98		3331.56	
Yu_ChuJian		2012011912	male	four	87.53		3194.70	
Fu_Wen			2012011913	male	four	448.58		1320.64	
Wang_BangZheng		2012011914	female	four	42.66		2186.15	
Ding_LeKai		2012011915	male	four	68.06		5130.21	
Jin_ZuFang		2012011916	female	four	117.35		4653.75	
Jin_YuHang		2012011917	male	four	264.37		2289.32	
Lu_Li			2012011918	female	four	498.65		3086.14	
Yao_ShengZheng		2012011919	female	four	60.19		2800.96	
Ma_HanFu		2012011920	male	four	287.69		5324.42	
Liang_Ting		2012011921	female	four	322.13		4467.27	
Fan_ShengYi		2012011922	male	four	164.55		3862.51	
Cheng_QuanQuan		2012011923	female	four	355.91		3196.50	
Du_Zhi			2012011924	female	four	375.94		4402.13	
ZhuKe_Hang		2012011925	female	four	203.07		5453.09	
Su_Yun			2012011926	male	four	450.52		2938.53	
Ying_YueSong		2012011927	male	four	260.33		3776.83	
Guan_WangLing		2012011928	female	four	242.66		2086.83	
Pan_YangYi		2012011929	male	four	316.79		4134.53	
Shao_BingYu		2012011930	male	four	240.17		5022.01	
Dai_HanKun		2012011931	male	four	354.06		5988.36	
Gao_YaMin		2012011932	male	four	379.23		906.10	
Tang_YueZe		2012011933	male	four	375.95		2103.64	
Su_Chuan		2012011934	male	four	196.35		1055.60	
Chang_ShaoHan		2012011935	female	four	0.98		4369.75	
Du_Shen			2012011936	female	four	24.81		5102.25	
Yan_WuoQing		2012011937	female	four	330.53		3293.11	
Yan_Min			2012011938	male	four	106.16		5798.17	
Cheng_Xiu		2012011939	female	four	175.50		4978.02	
Gao_Fan			2012011940	female	four	179.03		1432.70	
Le_ShuYing		2012011941	male	four	242.88		5785.09	
Tang_WenYu		2012011942	female	four	207.61		1096.45	
Qiao_TongZhou		2012011943	female	four	165.04		4791.37	
Li_ZhenFan		2012011944	female	four	342.01		4438.09	
Ying_Qi			2012011945	male	four	494.90		2266.09	
Lin_ZheBang		2012011946	male	four	379.57		4217.57	
Li_Bang			2012011947	female	four	52.98		2379.44	
Li_ShanYuan		2012011948	male	four	245.39		1065.41	
Shi_WeiLing		2012011949	male	four	431.79		1693.88	
Shao_LiKun		2012011950	male	four	47.51		1636.79	
Wen_Jia			2012011951	male	four	153.27		1063.13	
Liang_Ting		2012011952	female	four	316.70		3661.30	
Wen_Fan			2012011953	male	four	3.24		1658.55	
Shi_Ran			2012011954	male	four	420.02		2914.98	
Gao_Hang		2012011955	female	four	66.84		3809.99	
Jia_WeiMin		2012011956	male	four	439.03		6098.40	
He_Xiong		2012011957	male	four	260.27		4486.77	
Chang_XiuShun		2012011958	male	four	388.52		4809.47	
Ye_LingKun		2012011959	female	four	382.33		3784.58	
Wen_ZongZheng		2012011960	male	four	151.05		4513.55	
Cai_YiYang		2012011961	male	four	59.31		702.90	
Wang_KunYuan		2012011962	female	four	314.33		3403.55	
Wen_NiYao		2012011963	male	four	324.38		693.77	
Gao_Bing		2012011964	male	four	391.53		1743.04	
Hua_Nan			2012011965	male	four	434.04		4388.20	
Hua_Wei			2012011966	male	four	214.64		1612.39	
Dai_Xi			2012011967	female	four	430.16		4834.31	
Ying_Li			2012011968	female	four	323.82		823.32	
Long_GuoTing		2012011969	male	four	284.46		3777.99	
Wang_RuiYe		2012011970	male	four	124.43		2621.34	
Gong_QuXiu		2012011971	female	four	245.18		941.20	
Hua_Qu			2012011972	female	four	193.07		1386.83	
Sui_Shu			2012011973	male	four	437.57		6179.83	
ZhuKe_Xiong		2012011974	male	four	245.98		2171.08	
Jiang_Long		2012011975	male	four	115.26		3113.13	
Hu_LiDong		2012011976	male	four	202.70		667.98	
Hua_ShenGong		2012011977	female	four	212.88		3911.68	
Jin_Lei			2012011978	male	four	415.07		5496.94	
Dai_Zhen		2012011979	male	four	165.93		2298.23	
Gu_TaoDan		2012011980	male	four	498.91		4052.51	
Tang_Han		2012011981	female	four	353.82		1920.40	
Dai_Liu			2012011982	female	four	394.05		4250.26	
Lv_Yue			2012011983	male	four	454.17		666.66	
Wu_Sheng		2012011984	male	four	84.66		1252.07	
Hu_Shao			2012011985	male	four	339.90		1985.47	
Le_Nan			2012011986	male	four	246.65		2030.81	
Le_ZuXuan		2012011987	male	four	133.70		3368.40	
Lin_YueBang		2012011988	male	four	483.27		4557.39	
Cai_ZeChong		2012011989	male	four	191.16		3250.30	
Du_YueTao		2012011990	male	four	446.07		5603.51	
Dai_LinHao		2012011991	male	four	11.02		4829.39	
Mu_Yang			2012011992	female	four	419.94		3234.11	
Shi_TaoWei		2012011993	male	four	24.73		954.90	
Shi_Yun			2012011994	female	four	202.24		2287.90	
Wen_Zhong		2012011995	female	four	125.39		5599.92	
Gu_Long			2012011996	male	four	36.87		2167.45	
He_Xuan			2012011997	male	four	140.35		657.28	
Fu_TaoFan		2012011998	female	four	478.93		5535.45	
Lin_Jian		2012011999	male	four	328.34		2243.01	
Song_HangZhe		2012012000	male	four	449.98		3628.86	
Shi_DongYuan		2012012001	male	four	467.50		2438.71	
Xiao_BingTong		2012012002	female	four	246.88		1528.01	
Le_ZhuXin		2012012003	male	four	92.00		1596.80	
Wen_Xiang		2012012004	male	four	83.21		3990.67	
Ding_ShenAn		2012012005	female	four	224.28		1052.73	
Pan_Zong		2012012006	male	four	96.18		4395.73	
Guan_Gao		2012012007	male	four	302.13		5791.93	
Gu_He			2012012008	female	four	55.78		6203.06	
ZhuKe_Lei		2012012009	male	four	299.81		742.56	
Sui_DongYao		2012012010	male	four	141.47		2937.54	
Ding_Di			2012012011	female	four	202.32		3909.60	
Jia_Heng		2012012012	male	four	357.77		5962.83	
Deng_Han		2012012013	male	four	261.79		2080.15	
Ren_XiangWen		2012012014	male	four	41.63		2974.93	
Ying_Heng		2012012015	female	four	285.89		4058.39	
Ye_MaoAn		2012012016	male	four	332.66		1628.18	
Jia_Chu			2012012017	male	four	390.52		5255.89	
Cui_TianGan		2012012018	female	four	377.41		1793.43	
Cui_WenYu		2012012019	male	four	193.89		696.63	
Cheng_Huan		2012012020	female	four	141.00		2918.00	
Gong_Ping		2012012021	male	four	206.32		2797.10	
ZhuKe_Dong		2012012022	male	four	451.61		710.83	
Long_Ya			2012012023	male	four	284.26		5616.80	
Chen_Wei		2012012024	female	four	123.35		5134.32	
Zeng_DongFei		2012012025	female	four	488.35		5440.28	
Jiang_Xuan		2012012026	male	four	156.46		1823.47	
Hu_Xin			2012012027	female	four	62.97		4910.10	
Ye_JieLe		2012012028	male	four	344.21		6209.10	
Li_FanYu		2012012029	female	four	204.39		4083.04	
Sui_Jia			2012012030	male	four	5.03		5468.24	
Gu_Yun			2012012031	female	four	325.13		715.91	
Shao_ChongCan		2012012032	male	four	32.92		2745.46	
Cui_Tao			2012012033	male	four	284.12		816.04	
Shi_Fu			2012012034	male	four	255.99		2937.44	
Xu_Bo			2012012035	female	four	300.70		6342.30	
ZhuKe_Zhe		2012012036	male	four	296.02		1460.31	
Wen_Bo			2012012037	female	four	144.70		2886.00	
Fan_GanDi		2012012038	male	four	118.81		4556.46	
Shi_LiKai		2012012039	female	four	277.89		3203.63	
Fu_WeiNi		2012012040	female	four	148.90		4064.61	
Zhou_CanTian		2012012041	male	four	479.35		613.67	
Guan_Xuan		2012012042	male	four	190.58		1199.30	
Chang_JiaChong		2012012043	male	four	412.58		3222.96	
Zhang_ZiShan		2012012044	male	four	151.65		3040.68	
